datetime;predefinedLocationReference;averageVehicleSpeed;travelTime;travelTimeReliability;trafficStatus;vehicleProbeMeasurement;Geo Point;Geo Shape;gml_id;id_rva_troncon_fcd_v1_1;hierarchie;hierarchie_dv;denomination;insee;sens_circule;vitesse_maxi
2025-11-04T17:24:00+01:00;46375_D;35;14;60;freeFlow;1;48.0941453238317, -1.6809011217373677;"{""coordinates"": [[-1.681802690390867, 48.094202095626684], [-1.679999553083868, 48.09408855203671]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3907;3907;Réseau de distribution principale;Réseau de distribution;Boulevard Georges Clemenceau;35238;;50
2025-11-04T17:24:00+01:00;46375_G;8;61;52;congested;1;48.094252780531406, -1.6808860443286253;"{""coordinates"": [[-1.679984473815946, 48.09419600861955], [-1.681787614841305, 48.094309552443264]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3906;3906;Réseau de distribution principale;Réseau de distribution;Boulevard Georges Clemenceau;35238;;50
2025-11-04T17:24:00+01:00;46376_D;29;24;60;heavy;1;48.09400731613717, -1.67872590754544;"{""coordinates"": [[-1.679999647160472, 48.094088558001026], [-1.677452167930408, 48.09392607427332]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3909;3909;Réseau de distribution principale;Réseau de distribution;Boulevard Georges Clemenceau;35238;;50
2025-11-04T17:24:00+01:00;46376_G;23;30;68;heavy;2;48.09411476062412, -1.678710637498373;"{""coordinates"": [[-1.677436895257596, 48.09403351859303], [-1.67998437973915, 48.09419600265521]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3908;3908;Réseau de distribution principale;Réseau de distribution;Boulevard Georges Clemenceau;35238;;50
2025-11-04T17:24:00+01:00;46377_D;26;16;60;heavy;1;48.093877842065154, -1.6766658279711553;"{""coordinates"": [[-1.677451875565705, 48.09392605598467], [-1.675879780376605, 48.09382962814565]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3895;3895;Réseau de distribution principale;Réseau de distribution;Boulevard Georges Clemenceau;35238;;50
2025-11-04T17:24:00+01:00;46377_G;28;14;65;heavy;2;48.093985322862935, -1.6766511384063012;"{""coordinates"": [[-1.675865089189698, 48.09393710884414], [-1.677437187622904, 48.094033536881724]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3894;3894;Réseau de distribution principale;Réseau de distribution;Boulevard Georges Clemenceau;35238;;50
2025-11-04T17:24:00+01:00;46427_D;30;12;60;heavy;1;48.09438741257762, -1.6849259746772438;"{""coordinates"": [[-1.685614142413037, 48.09442771091602], [-1.68423780694145, 48.09434711423921]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3897;3897;Réseau de distribution principale;Réseau de distribution;Boulevard Georges Clemenceau;35238;;50
2025-11-04T17:24:00+01:00;46427_G;19;19;55;heavy;1;48.094494932931546, -1.684911945023377;"{""coordinates"": [[-1.684223775865912, 48.09445463451012], [-1.685600114180842, 48.09453523135296]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3896;3896;Réseau de distribution principale;Réseau de distribution;Boulevard Georges Clemenceau;35238;;50
2025-11-04T17:24:00+01:00;46559_D;17;4;60;heavy;1;48.0934253928174, -1.668964412831354;"{""coordinates"": [[-1.669095833561757, 48.09343496766537], [-1.668832992100951, 48.093415817969436]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3899;3899;Réseau de distribution principale;Réseau de distribution;Boulevard Emile Combes;35238;;50
2025-11-04T17:24:00+01:00;46559_G;20;3;60;heavy;1;48.093532690547576, -1.6689469945246533;"{""coordinates"": [[-1.668815573524462, 48.093523115679915], [-1.669078415524845, 48.09354226541523]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3898;3898;Réseau de distribution principale;Réseau de distribution;Boulevard Emile Combes;35238;;50
2025-11-04T17:24:00+01:00;46560_D;32;12;60;heavy;1;48.09344685895543, -1.6680516386082664;"{""coordinates"": [[-1.668830711245385, 48.093415673750975], [-1.668142383909936, 48.093378754668635], [-1.668125188065852, 48.09337906671839], [-1.668021927054192, 48.09338839650896], [-1.668010539985685, 48.09338999323749], [-1.667918653764595, 48.093407601368945], [-1.667902861545645, 48.09341188291669], [-1.66729455670924, 48.09362950432901]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3901;3901;Réseau de distribution principale;Réseau de distribution;Boulevard Emile Combes;35238;;50
2025-11-04T17:24:00+01:00;46560_G;21;18;50;heavy;1;48.09355216944037, -1.6680837111372897;"{""coordinates"": [[-1.667370447589402, 48.09372471018761], [-1.66797119692794, 48.09350979168538], [-1.668049240110184, 48.0934948362816], [-1.668138148582839, 48.09348680326674], [-1.668817854384729, 48.09352325989867]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3900;3900;Réseau de distribution principale;Réseau de distribution;Boulevard Emile Combes;35238;;50
2025-11-04T17:24:00+01:00;46561_D;27;9;60;heavy;1;48.09376967489316, -1.6669269729436929;"{""coordinates"": [[-1.667292647618298, 48.09363020970544], [-1.666561298269087, 48.09390914008088]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3887;3887;Réseau de distribution principale;Réseau de distribution;Boulevard Emile Combes;35238;;50
2025-11-04T17:24:00+01:00;46561_G;21;13;50;heavy;1;48.093863470248266, -1.667006681559331;"{""coordinates"": [[-1.666641006435887, 48.09400293568661], [-1.667372356682775, 48.09372400480992]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3886;3886;Réseau de distribution principale;Réseau de distribution;Boulevard Emile Combes;35238;;50
2025-11-04T17:24:00+01:00;46562_D;36;3;60;freeFlow;1;48.09398226648004, -1.6663736531169557;"{""coordinates"": [[-1.666560645606109, 48.09390939171057], [-1.666186660627803, 48.094055141249505]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3889;3889;Réseau de distribution principale;Réseau de distribution;Boulevard Emile Combes;35238;;50
2025-11-04T17:24:00+01:00;46562_G;28;4;38;heavy;1;48.09407555895618, -1.6664546663870452;"{""coordinates"": [[-1.666267673674436, 48.0941484338559], [-1.666641659099655, 48.09400268405646]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3888;3888;Réseau de distribution principale;Réseau de distribution;Boulevard Emile Combes;35238;;50
2025-11-04T17:24:00+01:00;46563_D;39;11;60;freeFlow;1;48.09431772427221, -1.6654946963440362;"{""coordinates"": [[-1.666187462737964, 48.09405483277093], [-1.664801929950108, 48.09458061577347]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3891;3891;Réseau de distribution principale;Réseau de distribution;Boulevard Emile Combes;35238;;50
2025-11-04T17:24:00+01:00;46563_G;28;15;38;heavy;1;48.0944116343093, -1.665574104313933;"{""coordinates"": [[-1.664881337064564, 48.09467452628357], [-1.666266871563302, 48.09414874233504]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3890;3890;Réseau de distribution principale;Réseau de distribution;Boulevard Emile Combes;35238;;50
2025-11-04T17:24:00+01:00;46564_D;31;7;60;heavy;1;48.09518230471153, -1.6632048372374548;"{""coordinates"": [[-1.663521014022404, 48.09506198054186], [-1.662888660452505, 48.09530262888121]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3893;3893;Réseau de distribution principale;Réseau de distribution;Boulevard Emile Combes;35238;;50
2025-11-04T17:24:00+01:00;46564_G;28;7;38;heavy;1;48.095276149451436, -1.6632844183171531;"{""coordinates"": [[-1.662968241143103, 48.09539647383745], [-1.663600595491203, 48.095155825065426]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3892;3892;Réseau de distribution principale;Réseau de distribution;Boulevard Emile Combes;35238;;50
2025-11-04T17:24:00+01:00;46565_D;21;9;60;heavy;1;48.09541092979194, -1.662598979986487;"{""coordinates"": [[-1.662889192031949, 48.095302428365386], [-1.662308767941026, 48.095519431218484]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3879;3879;Réseau de distribution principale;Réseau de distribution;Boulevard Emile Combes;35238;;50
2025-11-04T17:24:00+01:00;46565_G;28;6;38;heavy;1;48.0955051759761, -1.662677497152903;"{""coordinates"": [[-1.662387284742811, 48.09561367759857], [-1.662967709562996, 48.09539667435362]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3878;3878;Réseau de distribution principale;Réseau de distribution;Boulevard Emile Combes;35238;;50
2025-11-04T17:24:00+01:00;46566_D;8;33;60;congested;1;48.095676076462645, -1.6618905572016582;"{""coordinates"": [[-1.66230871183842, 48.0955194522092], [-1.661472402564896, 48.09583270071609]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3881;3881;Réseau de distribution principale;Réseau de distribution;Boulevard Emile Combes;35238;;50
2025-11-04T17:24:00+01:00;46566_G;28;9;38;heavy;1;48.095770281143956, -1.6619691856844532;"{""coordinates"": [[-1.66155103052342, 48.09592690568009], [-1.662387340845486, 48.09561365660783]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3880;3880;Réseau de distribution principale;Réseau de distribution;Boulevard Emile Combes;35238;;50
2025-11-04T17:24:00+01:00;46567_G;28;3;65;heavy;2;48.09392885490121, -1.6756980861741664;"{""coordinates"": [[-1.675529670255114, 48.09392052267899], [-1.675866502093218, 48.093937187123416]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3882;3882;Réseau de distribution principale;Réseau de distribution;Boulevard Georges Clemenceau;35238;;50
2025-11-04T17:24:00+01:00;46568_D;23;3;60;heavy;1;48.09375509929536, -1.6744155595761794;"{""coordinates"": [[-1.67458658622491, 48.09376553482632], [-1.674244532927449, 48.09374466376441]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3885;3885;Réseau de distribution principale;Réseau de distribution;Boulevard Georges Clemenceau;35238;;50
2025-11-04T17:24:00+01:00;46568_G;20;3;100;heavy;4;48.093862584760565, -1.674400946111567;"{""coordinates"": [[-1.674229919109869, 48.093852149208125], [-1.674571973113265, 48.09387302031302]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3884;3884;Réseau de distribution principale;Réseau de distribution;Boulevard Georges Clemenceau;35238;;50
2025-11-04T17:24:00+01:00;46569_D;12;38;60;congested;1;48.09360927238207, -1.6719716446179353;"{""coordinates"": [[-1.672853765879083, 48.093659515016455], [-1.671089523356788, 48.093559029747674]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3871;3871;Réseau de distribution principale;Réseau de distribution;Boulevard Georges Clemenceau;35238;;50
2025-11-04T17:24:00+01:00;46569_G;21;22;50;heavy;1;48.093716814783946, -1.6719579964683606;"{""coordinates"": [[-1.671075873383753, 48.093666572046025], [-1.672840119552968, 48.093767057521866]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3870;3870;Réseau de distribution principale;Réseau de distribution;Boulevard Georges Clemenceau;35238;;50
2025-11-04T17:24:00+01:00;46627_D;13;42;60;congested;1;48.09349697486372, -1.6700923621306756;"{""coordinates"": [[-1.671090148014086, 48.09355906697801], [-1.669094576247265, 48.09343488274943]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3873;3873;Réseau de distribution principale;Réseau de distribution;Boulevard Emile Combes;35238;;50
2025-11-04T17:24:00+01:00;46627_G;18;30;72;heavy;2;48.09360444257347, -1.6700774607835447;"{""coordinates"": [[-1.669079672841924, 48.09354235033134], [-1.671075248725165, 48.093666534815604]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3872;3872;Réseau de distribution principale;Réseau de distribution;Boulevard Emile Combes;35238;;50
2025-11-04T17:24:00+01:00;46628_D;30;13;60;heavy;1;48.09482117143206, -1.6641618072923228;"{""coordinates"": [[-1.66480222126767, 48.09458050576149], [-1.663521393316975, 48.095061837102634]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3875;3875;Réseau de distribution principale;Réseau de distribution;Boulevard Emile Combes;35238;;50
2025-11-04T17:24:00+01:00;46628_G;28;14;38;heavy;1;48.09491530240033, -1.6642406309714008;"{""coordinates"": [[-1.663600216196162, 48.09515596850492], [-1.66488104574664, 48.09467463629574]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3874;3874;Réseau de distribution principale;Réseau de distribution;Boulevard Emile Combes;35238;;50
2025-11-04T17:24:00+01:00;46640;13;57;49;congested;2;48.09156502546388, -1.6703379710262072;"{""coordinates"": [[-1.668945376040469, 48.09144701314141], [-1.669179087070973, 48.0914415956317], [-1.669578279392652, 48.091449836989824], [-1.669970219256017, 48.09147875390498], [-1.670345078203315, 48.09152059382993], [-1.67081186751756, 48.09160353685672], [-1.671188111342937, 48.09169423530154], [-1.671571890094783, 48.091800932148466], [-1.671709067075745, 48.09183921998684]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3877;3877;Réseau de distribution principale;Réseau de distribution;Boulevard Oscar Leroux;35238;Sens unique;50
2025-11-04T17:24:00+01:00;46641;15;27;57;congested;2;48.09146486000124, -1.6682048481080485;"{""coordinates"": [[-1.667464320175628, 48.09148270686106], [-1.668945376040469, 48.09144701314141]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3876;3876;Réseau de distribution principale;Réseau de distribution;Boulevard Oscar Leroux;35238;Sens unique;50
2025-11-04T17:24:00+01:00;46643;11;15;83;congested;3;48.09153127275682, -1.6646111584172683;"{""coordinates"": [[-1.664306231718945, 48.09153957139098], [-1.664916085115592, 48.091522974122654]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3862;3862;Réseau de distribution principale;Réseau de distribution;Boulevard Oscar Leroux;35238;Sens unique;50
2025-11-04T17:24:00+01:00;46649;11;35;80;congested;3;48.09150840497409, -1.665676680690209;"{""coordinates"": [[-1.664916085115592, 48.091522974122654], [-1.666437276264826, 48.09149383582554]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3865;3865;Réseau de distribution principale;Réseau de distribution;Boulevard Oscar Leroux;35238;Sens unique;50
2025-11-04T17:24:00+01:00;46653_D;33;19;60;heavy;1;48.09621709305843, -1.6604632189916968;"{""coordinates"": [[-1.661471897417038, 48.095832891529824], [-1.659454540566356, 48.09660129458703]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3864;3864;Réseau de distribution principale;Réseau de distribution;Boulevard Franklin Roosevelt;35238;;50
2025-11-04T17:24:00+01:00;46653_G;28;22;38;heavy;1;48.09631091708525, -1.660542856006561;"{""coordinates"": [[-1.659534176341216, 48.096695119304485], [-1.661551535671906, 48.09592671486602]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3867;3867;Réseau de distribution principale;Réseau de distribution;Boulevard Franklin Roosevelt;35238;;50
2025-11-04T17:24:00+01:00;46654_D;20;25;75;heavy;2;48.0969204183018, -1.6586031464511852;"{""coordinates"": [[-1.659455020735754, 48.096601113148154], [-1.657751272166616, 48.09723972345543]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3866;3866;Réseau de distribution principale;Réseau de distribution;Boulevard Franklin Roosevelt;35238;;50
2025-11-04T17:24:00+01:00;46654_G;31;17;55;heavy;2;48.09701460647353, -1.6586818208194676;"{""coordinates"": [[-1.657829945467714, 48.09733391220337], [-1.659533696171221, 48.09669530074369]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3869;3869;Réseau de distribution principale;Réseau de distribution;Boulevard Franklin Roosevelt;35238;;50
2025-11-04T17:24:00+01:00;46655_D;25;7;75;heavy;2;48.097342697330646, -1.657491655180049;"{""coordinates"": [[-1.657749558210698, 48.097240384505824], [-1.6572337521494, 48.09744501015546]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3868;3868;Réseau de distribution principale;Réseau de distribution;Boulevard Franklin Roosevelt;35238;;50
2025-11-04T17:24:00+01:00;46655_G;19;8;60;heavy;1;48.09743556415866, -1.657573756093956;"{""coordinates"": [[-1.657315852762202, 48.097537877165514], [-1.65783165942571, 48.0973332511518]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3855;3855;Réseau de distribution principale;Réseau de distribution;Boulevard Franklin Roosevelt;35238;;50
2025-11-04T17:24:00+01:00;46682;18;28;60;heavy;1;48.09320049195969, -1.6745985287047804;"{""coordinates"": [[-1.674579279676692, 48.0938192775702], [-1.67461777773287, 48.092581706349186]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3854;3854;Réseau de distribution principale;Réseau de distribution;Avenue Henri Fréville;35238;Sens unique;50
2025-11-04T17:24:00+01:00;46683;23;3;60;heavy;1;48.092168063973475, -1.6748196629288437;"{""coordinates"": [[-1.674810379891843, 48.09224641840313], [-1.674828945965845, 48.09208970954383]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3857;3857;Réseau de distribution principale;Réseau de distribution;Avenue Henri Fréville;35238;Sens unique;50
2025-11-04T17:24:00+01:00;46684;28;17;55;heavy;1;48.08519643116611, -1.6435913816561427;"{""coordinates"": [[-1.643046090336606, 48.084656630558115], [-1.643117433029005, 48.08468289734059], [-1.643180144729839, 48.0847092505863], [-1.643290907276124, 48.08475869641677], [-1.643422301294189, 48.08484582325293], [-1.643541799119826, 48.0849603910976], [-1.643605002732769, 48.085056050547244], [-1.643700435239257, 48.08525439761008], [-1.643927769900229, 48.08591528145756], [-1.643927806662113, 48.085915367608735]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3856;3856;Réseau de distribution principale;Réseau de distribution;Rue de Vern;35238;Sens unique;50
2025-11-04T17:24:00+01:00;46685;10;102;75;congested;2;48.083521776047085, -1.6446587503378958;"{""coordinates"": [[-1.643288626180427, 48.08430526320893], [-1.643321346716323, 48.084226540539], [-1.643355701246476, 48.08417045842622], [-1.643406859553342, 48.084081439570355], [-1.643502789448578, 48.08401025467521], [-1.643654166632308, 48.083908175679845], [-1.64375623989904, 48.083852961308764], [-1.643859813263305, 48.08382039282296], [-1.643982241042886, 48.08378066483801], [-1.644124261890394, 48.08374347884314], [-1.644246963532619, 48.083717255332374], [-1.64468984130325, 48.08362519982323], [-1.64486159026765, 48.083586631163804], [-1.645051619431033, 48.083534528359806], [-1.645195209388957, 48.08346997554344], [-1.645292082618182, 48.083406319748555], [-1.64536463344322, 48.0833473413663], [-1.645445901848833, 48.083267196125774], [-1.645498165254978, 48.08319498123507], [-1.645573250472098, 48.083053633744456], [-1.645653343138365, 48.082878294116455], [-1.645690414798714, 48.082801647315364], [-1.645739330191044, 48.08272362064394], [-1.645787171134002, 48.08265158435855], [-1.645848328373931, 48.08258108213886], [-1.64587528994852, 48.08254449049735]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3859;3859;Réseau d'armature;Réseau de transit;Porte du Blosne;35238;Sens unique;70
2025-11-04T17:24:00+01:00;46686;55;24;75;freeFlow;2;48.08334984554251, -1.6442551923259348;"{""coordinates"": [[-1.643161117822584, 48.08344873588223], [-1.64362634915085, 48.0832599089767], [-1.644157394040527, 48.08302841351673], [-1.644468887334699, 48.08291247384765], [-1.644581139786921, 48.08287775173436], [-1.644726409966573, 48.08284980453391], [-1.644885659686291, 48.082848684230136], [-1.645023325177946, 48.082878171006776], [-1.645138381418076, 48.08292388947395], [-1.645228913172786, 48.082992945360374], [-1.645279985825356, 48.08307927458929], [-1.645294501208088, 48.08316582004145], [-1.645275934065479, 48.08323442013328], [-1.645248185824231, 48.08328618114879], [-1.64520149316023, 48.08334708773513], [-1.645136864794094, 48.0834029525033], [-1.645070790776447, 48.083439773262384], [-1.64498696785539, 48.083481095810534], [-1.644883429473815, 48.08351105089183], [-1.644605386212495, 48.08357734305212], [-1.643746028631115, 48.08376191678374], [-1.643359120842236, 48.08381097941888], [-1.643211524457113, 48.083804147898654], [-1.64311072230744, 48.08379578602517], [-1.643037365502265, 48.08378079176127]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3858;3858;Réseau d'armature;Réseau de transit;Porte du Blosne;35238;Sens unique;50
2025-11-04T17:24:00+01:00;46688;99;11;60;freeFlow;1;48.08504256841141, -1.6417502857027497;"{""coordinates"": [[-1.63927049096176, 48.08544364912726], [-1.640235975159972, 48.08500766692719], [-1.640727994509256, 48.0847904692752], [-1.641113819069231, 48.084702353915404], [-1.64134072888364, 48.0847043631811], [-1.64147137684078, 48.084709629062225], [-1.641612857975945, 48.08473067623045], [-1.641828069238846, 48.08476856845214], [-1.643055628966651, 48.08498875607186], [-1.643208974667509, 48.08503851617461], [-1.643357496969174, 48.08508847096666], [-1.643458905680892, 48.085152853846964], [-1.643591511947919, 48.0852485942997], [-1.643683156975199, 48.08537482347772], [-1.643778814985588, 48.085626317340946], [-1.643927769900229, 48.08591528145756]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3861;3861;Réseau de distribution principale;Réseau de distribution;Porte du Blosne;35238;Sens unique;70
2025-11-04T17:24:00+01:00;46716;24;4;100;congested;3;48.09037714349108, -1.6299598427563107;"{""coordinates"": [[-1.629808574680241, 48.09046117820683], [-1.630111110832381, 48.09029310877533]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3860;3860;Réseau national;Route nationale;Route nationale 136;35238;Sens unique;90
2025-11-04T17:24:00+01:00;46717;87;43;100;freeFlow;13;48.087607689814845, -1.6348407708970791;"{""coordinates"": [[-1.639632580922536, 48.08509600289535], [-1.638669440378667, 48.08559252593557], [-1.637101157810489, 48.08640819165549], [-1.635789049530883, 48.08709249023381], [-1.634802194092881, 48.08761624488037], [-1.633102705608995, 48.088520668867936], [-1.631417504100938, 48.08942457959083], [-1.630067526744851, 48.09015451145809]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3847;3847;Réseau national;Route nationale;Route nationale 136;35238;Sens unique;90
2025-11-04T17:24:00+01:00;46718;11;95;100;congested;5;48.09126935825255, -1.6283276121063266;"{""coordinates"": [[-1.626854524458286, 48.09209214531981], [-1.62924376630207, 48.09075406092871], [-1.629808574680241, 48.09046117820683]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3846;3846;Réseau national;Route nationale;Route nationale 136;35238;Sens unique;90
2025-11-04T17:24:00+01:00;46719;106;7;100;freeFlow;3;48.09097103787262, -1.628137769160205;"{""coordinates"": [[-1.629460943294703, 48.09048247910107], [-1.628996098286773, 48.09068285165647], [-1.628659953098228, 48.09082469763225], [-1.628424540996845, 48.09091707361875], [-1.628207018676268, 48.09099449224274], [-1.627923550912348, 48.0910804224645], [-1.627688077679322, 48.09113765862617], [-1.627143733633334, 48.09124941037903], [-1.626902071627719, 48.09131478263275], [-1.626829838802413, 48.091382783444274], [-1.626815403875701, 48.09140871443597]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3849;3849;Réseau d'appui;Réseau structurant;Porte des Loges;35238;Sens unique;70
2025-11-04T17:24:00+01:00;46720;10;21;60;congested;1;48.09230567768101, -1.627496701861766;"{""coordinates"": [[-1.62692718252252, 48.09249755121945], [-1.627892944704496, 48.09218304110407], [-1.627955290771951, 48.09213973522626], [-1.628003418728611, 48.09206909288368], [-1.628010761906886, 48.092042160322535], [-1.628010786032937, 48.092042071841824]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3848;3848;Réseau d'appui;Réseau structurant;Porte des Loges;35238;Sens unique;70
2025-11-04T17:24:00+01:00;46728;62;6;60;freeFlow;1;48.08004776740763, -1.680096998276512;"{""coordinates"": [[-1.681018097590078, 48.080007620498215], [-1.680130422934917, 48.080043777390514], [-1.679435806991278, 48.08007892751117], [-1.679176232920173, 48.08009472480842]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3851;3851;Réseau national;Route nationale;Porte de Nantes;35206;Sens unique;70
2025-11-04T17:24:00+01:00;46745_D;7;85;46;congested;1;48.09480929717144, -1.6366807880647556;"{""coordinates"": [[-1.63773308649618, 48.09516407728191], [-1.635628489633332, 48.09445451706096]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3850;3850;Réseau de distribution principale;Réseau de distribution;Rue de Châteaugiron;35238;;50
2025-11-04T17:24:00+01:00;46745_G;32;19;60;heavy;1;48.09490570636284, -1.6366083595705099;"{""coordinates"": [[-1.635556059672321, 48.094550925597055], [-1.637660659468699, 48.09526048712862]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3853;3853;Réseau de distribution principale;Réseau de distribution;Rue de Châteaugiron;35238;;50
2025-11-04T17:24:00+01:00;46746_D;29;30;50;heavy;1;48.09352993776275, -1.6328771808120979;"{""coordinates"": [[-1.634380396272136, 48.094033709943695], [-1.63137396535206, 48.09302616558181]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.3852;3852;Réseau de distribution principale;Réseau de distribution;Rue de Châteaugiron;35238;;50
