datetime;averageVehicleSpeed;travelTime;trafficStatus;Geo Point;vitesse_maxi;denomination;hierarchie_dv
2025-11-04 17:24:00+01:00;18;7;heavy;48.12769325433139, -1.651695541386087;50;Rond-point des Gayeulles;Réseau de distribution
2025-11-04 17:24:00+01:00;6;53;congested;48.12727379516313, -1.6516862745996566;50;Rond-point des Gayeulles;Réseau de distribution
2025-11-04 17:24:00+01:00;12;8;congested;48.12719509465612, -1.6522068332147184;50;Rond-point des Gayeulles;Réseau de distribution
2025-11-04 17:24:00+01:00;18;375;congested;48.1082687021496, -1.7777025486867597;80;Route départementale 288;Réseau de transit
2025-11-04 17:24:00+01:00;72;91;freeFlow;48.1083033299313, -1.777856420772233;80;Route départementale 288;Réseau de transit
2025-11-04 17:24:00+01:00;31;27;heavy;48.097746863095246, -1.759981388056609;50;Route départementale 224;Réseau structurant
2025-11-04 17:24:00+01:00;100;8;freeFlow;48.09782696402491, -1.7600893763421022;50;Route départementale 224;Réseau structurant
2025-11-04 17:24:00+01:00;31;4;heavy;48.09846592619789, -1.7587860255356653;50;Route départementale 224;Réseau structurant
2025-11-04 17:24:00+01:00;100;1;freeFlow;48.09855066181362, -1.7588858214175414;50;Route départementale 224;Réseau structurant
2025-11-04 17:24:00+01:00;31;5;heavy;48.09862393567296, -1.7585479721422317;50;l'Orme;Réseau structurant
2025-11-04 17:24:00+01:00;100;7;freeFlow;48.09928207223621, -1.7575836353156347;70;Route départementale 224;Réseau structurant
2025-11-04 17:24:00+01:00;28;2;heavy;48.093878966240375, -1.774311650604621;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;50;1;unknown;48.0939798349804, -1.774368969020928;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;11;13;congested;48.09395811180336, -1.7739886010950086;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;50;2;unknown;48.094059820666644, -1.774042510167028;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;45;5;freeFlow;48.094278426016764, -1.7725935496051783;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;50;5;unknown;48.09438135059389, -1.772642045909455;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;13;26;congested;48.09451626723486, -1.771542105229437;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;50;7;unknown;48.09461802843026, -1.7715957943217937;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;45;5;freeFlow;48.094752154999476, -1.7705483058416065;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;50;4;unknown;48.09485384368799, -1.7706023004371683;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;13;17;congested;48.09493015025785, -1.7697822255344908;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;50;4;unknown;48.09503239770417, -1.7698338154078794;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;5;65;congested;48.09515945561212, -1.7687777304452605;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;50;7;unknown;48.095261563787886, -1.7688299315570246;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;29;51;heavy;48.095918042263364, -1.765526785952591;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;100;15;freeFlow;48.096019922515495, -1.7655799709151374;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;26;5;heavy;48.09659064027442, -1.7626475715857768;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;100;1;freeFlow;48.09669287930261, -1.7626992001445325;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;31;11;heavy;48.09681983780689, -1.761753408419438;50;Route départementale 224;Réseau structurant
2025-11-04 17:24:00+01:00;100;4;freeFlow;48.09691453829675, -1.7618300494142374;50;Route départementale 224;Réseau structurant
2025-11-04 17:24:00+01:00;11;25;congested;48.083632073038316, -1.6280608325205848;50;Rue des Loges;Réseau de distribution
2025-11-04 17:24:00+01:00;36;8;freeFlow;48.083650194697725, -1.6282205223302355;50;Rue des Loges;Réseau de distribution
2025-11-04 17:24:00+01:00;31;9;heavy;48.09372424050406, -1.7749590507014075;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;50;6;unknown;48.09382609911852, -1.7750123258429586;50;Rue Nationale;Réseau structurant
2025-11-04 17:24:00+01:00;61;9;freeFlow;48.09935842615471, -1.7571060386428592;70;Route nationale 24;Route nationale
2025-11-04 17:24:00+01:00;51;1;freeFlow;48.09865152459684, -1.7575971978251042;70;Route nationale 24;Route nationale
2025-11-04 17:24:00+01:00;74;9;freeFlow;48.10225283839332, -1.7527317549805637;70;Route nationale 24;Route nationale
2025-11-04 17:24:00+01:00;75;10;freeFlow;48.10350015656421, -1.750961600313859;70;Route nationale 24;Route nationale
2025-11-04 17:24:00+01:00;75;6;freeFlow;48.104564117110726, -1.7493973462525636;70;Route nationale 24;Route nationale
2025-11-04 17:24:00+01:00;81;5;freeFlow;48.10464282290965, -1.749620908125183;70;Route nationale 24;Route nationale
2025-11-04 17:24:00+01:00;50;27;freeFlow;48.10299026155764, -1.7519667613159817;70;Route nationale 24;Route nationale
2025-11-04 17:24:00+01:00;58;19;freeFlow;48.100921180336876, -1.7550703167506494;70;Route nationale 24;Route nationale
2025-11-04 17:24:00+01:00;46;5;heavy;48.05003844056131, -1.608609511855262;90;Route départementale 173;Réseau de transit
2025-11-04 17:24:00+01:00;29;4;heavy;48.0842461925046, -1.6280618292231892;50;Rond-point;Réseau de distribution
2025-11-04 17:24:00+01:00;35;4;heavy;48.084047845418716, -1.6281739031817217;50;Rond-point;Réseau de distribution
2025-11-04 17:24:00+01:00;34;4;unknown;48.084072901170785, -1.6278855915233645;50;Rond-point;Réseau de distribution
2025-11-04 17:24:00+01:00;80;7;unknown;48.08020736000139, -1.6308745527569093;80;Rue des Loges;Réseau de distribution
2025-11-04 17:24:00+01:00;30;18;heavy;48.08025336403268, -1.6310201551968644;80;Rue des Loges;Réseau de distribution
2025-11-04 17:24:00+01:00;15;5;congested;48.087575170476676, -1.6257262422033698;50;Rue des Loges;Réseau de distribution
2025-11-04 17:24:00+01:00;50;2;unknown;48.08749710194131, -1.6256150045390554;50;Rue des Loges;Réseau de distribution
2025-11-04 17:24:00+01:00;22;2;heavy;48.0863740052481, -1.626737925284947;50;Rue des Loges;Réseau de distribution
2025-11-04 17:24:00+01:00;31;2;heavy;48.08633699853692, -1.626586604319204;50;Rue des Loges;Réseau de distribution
2025-11-04 17:24:00+01:00;29;12;heavy;48.08465220806268, -1.6276440683256383;50;Rue des Loges;Réseau de distribution
2025-11-04 17:24:00+01:00;50;7;unknown;48.08457925131855, -1.6275176616793101;50;Rue des Loges;Réseau de distribution
2025-11-04 17:24:00+01:00;32;3;heavy;48.092369719184646, -1.7807098142029834;50;Rond-point du Chêne Vert;Réseau structurant
2025-11-04 17:24:00+01:00;63;4;freeFlow;48.0612003666321, -1.7659231356965897;80;Route départementale 34;Réseau de transit
2025-11-04 17:24:00+01:00;61;4;freeFlow;48.06130730653658, -1.7659449059211372;80;Route départementale 34;Réseau de transit
2025-11-04 17:24:00+01:00;15;158;congested;48.09726318169511, -1.6177329941084748;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;83;6;freeFlow;48.09879903945, -1.6147515223053275;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;85;10;freeFlow;48.09771321933456, -1.6166575873153912;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;49;2;freeFlow;48.07780828611783, -1.6323992701865915;50;Rond-point;Réseau de transit
2025-11-04 17:24:00+01:00;31;7;heavy;48.10726404985382, -1.6931050465813777;50;Quai de la Prévalaye;Réseau de distribution
2025-11-04 17:24:00+01:00;53;22;freeFlow;48.13934058448262, -1.5843384696422211;70;Boulevard Bertrand d'Argentré;Réseau structurant
2025-11-04 17:24:00+01:00;34;34;heavy;48.13924877422903, -1.584232413024882;70;Boulevard Bertrand d'Argentré;Réseau structurant
2025-11-04 17:24:00+01:00;11;4;heavy;48.14748625182107, -1.656825120904862;30;Avenue de la Libération;Réseau structurant
2025-11-04 17:24:00+01:00;28;1;freeFlow;48.147510559567166, -1.6569822551444326;30;Avenue de la Libération;Réseau structurant
2025-11-04 17:24:00+01:00;16;5;heavy;48.14481713745446, -1.656993027121418;30;Avenue de la Libération;Réseau structurant
2025-11-04 17:24:00+01:00;43;2;freeFlow;48.144815444944946, -1.6568317757416253;30;Avenue de la Libération;Réseau structurant
2025-11-04 17:24:00+01:00;66;4;freeFlow;48.104918245056474, -1.7405821145165092;50;Route nationale 24;Route nationale
2025-11-04 17:24:00+01:00;38;2;freeFlow;48.10478818591239, -1.7399577849601138;50;Route nationale 24;Route nationale
2025-11-04 17:24:00+01:00;54;36;freeFlow;48.1300065869618, -1.6021164887591377;70;Boulevard Saint-Roch;Réseau structurant
2025-11-04 17:24:00+01:00;70;28;freeFlow;48.13010370947782, -1.6021877863490241;70;Boulevard Saint-Roch;Réseau structurant
2025-11-04 17:24:00+01:00;31;6;freeFlow;48.1460480322845, -1.6569899526130083;30;Avenue de la Libération;Réseau structurant
2025-11-04 17:24:00+01:00;43;4;freeFlow;48.14605278724682, -1.6568288369917217;30;Avenue de la Libération;Réseau structurant
2025-11-04 17:24:00+01:00;44;6;heavy;48.076678238197196, -1.6945478528783566;90;Rond-point;Réseau structurant
2025-11-04 17:24:00+01:00;90;1;unknown;48.0771253193131, -1.6948547078269884;90;Rond-point;Réseau structurant
2025-11-04 17:24:00+01:00;37;5;heavy;48.07688864865558, -1.6951394219319085;90;Rond-point;Réseau structurant
2025-11-04 17:24:00+01:00;21;4;congested;48.076604126295386, -1.6950088554269314;90;Rond-point;Réseau structurant
2025-11-04 17:24:00+01:00;44;2;heavy;48.077078975336036, -1.6945456646652068;90;Rond-point;Réseau structurant
2025-11-04 17:24:00+01:00;25;6;heavy;48.04942220105956, -1.6082635047895397;70;Rond-point de la Croix Rouge;Réseau de transit
2025-11-04 17:24:00+01:00;46;2;heavy;48.04981480414917, -1.6086822275255732;70;Rond-point de la Croix Rouge;Réseau de transit
2025-11-04 17:24:00+01:00;32;4;heavy;48.04966337531225, -1.6090388088515077;70;Rond-point de la Croix Rouge;Réseau de transit
2025-11-04 17:24:00+01:00;35;4;heavy;48.049357810437755, -1.6090028781238312;70;Rond-point de la Croix Rouge;Réseau de transit
2025-11-04 17:24:00+01:00;33;2;heavy;48.04924467494272, -1.6086081138470516;70;Rond-point de la Croix Rouge;Réseau de transit
2025-11-04 17:24:00+01:00;32;4;heavy;48.049706738715585, -1.6083172440055484;70;Rond-point de la Croix Rouge;Réseau de transit
2025-11-04 17:24:00+01:00;27;5;heavy;48.04463079005864, -1.60738538306134;70;Rond-point du Pâtis Fraux;Réseau de transit
2025-11-04 17:24:00+01:00;34;4;heavy;48.044921821549465, -1.6075335260264496;70;Rond-point du Pâtis Fraux;Réseau de transit
2025-11-04 17:24:00+01:00;33;4;heavy;48.04453528669748, -1.6081718681219312;70;Rond-point du Pâtis Fraux;Réseau de transit
2025-11-04 17:24:00+01:00;47;1;heavy;48.04439907174498, -1.6079228294068002;70;Rond-point du Pâtis Fraux;Réseau de transit
2025-11-04 17:24:00+01:00;35;3;heavy;48.0444138721307, -1.6076433437251378;70;Rond-point du Pâtis Fraux;Réseau de transit
2025-11-04 17:24:00+01:00;99;20;freeFlow;48.13839083765772, -1.7706670467198562;110;Route nationale 12;Route nationale
2025-11-04 17:24:00+01:00;92;51;freeFlow;48.13322527321966, -1.7607812321949126;110;Route nationale 12;Route nationale
2025-11-04 17:24:00+01:00;98;53;freeFlow;48.13348174616982, -1.761604883395236;110;Route nationale 12;Route nationale
2025-11-04 17:24:00+01:00;107;16;freeFlow;48.138864735054035, -1.7717766649013336;110;Route nationale 12;Route nationale
2025-11-04 17:24:00+01:00;16;291;congested;48.05523514858224, -1.611558019780893;90;Route départementale 173;Réseau de transit
2025-11-04 17:24:00+01:00;59;55;freeFlow;48.1327990747434, -1.771914164822276;80;Route départementale 288;Réseau de transit
2025-11-04 17:24:00+01:00;66;50;freeFlow;48.13279327700433, -1.772076613987624;80;Route départementale 288;Réseau de transit
2025-11-04 17:24:00+01:00;24;5;heavy;48.136828436002986, -1.7718517232823103;50;Rond-point des Sorinais;Réseau de transit
2025-11-04 17:24:00+01:00;25;4;heavy;48.13723091325303, -1.7719412385534206;50;Rond-point des Sorinais;Réseau de transit
2025-11-04 17:24:00+01:00;16;9;heavy;48.13681678917951, -1.7714098457716616;50;Rond-point des Sorinais;Réseau de transit
2025-11-04 17:24:00+01:00;12;9;congested;48.13709202482158, -1.771199446157018;50;Rond-point des Sorinais;Réseau de transit
2025-11-04 17:24:00+01:00;56;26;freeFlow;48.12696666775413, -1.7725561267627683;80;Route départementale 288;Réseau de transit
2025-11-04 17:24:00+01:00;63;23;freeFlow;48.12697805070336, -1.772716432859668;80;Route départementale 288;Réseau de transit
2025-11-04 17:24:00+01:00;65;6;freeFlow;48.12468270382443, -1.7729815448694595;80;Route départementale 288;Réseau de transit
2025-11-04 17:24:00+01:00;60;6;freeFlow;48.1247042368954, -1.7731395094293982;80;Route départementale 288;Réseau de transit
2025-11-04 17:24:00+01:00;37;5;heavy;48.14768258436725, -1.7559595940228894;80;Rond-point;Réseau de transit
2025-11-04 17:24:00+01:00;44;3;heavy;48.147865580467446, -1.7556202406228663;80;Rond-point;Réseau de transit
2025-11-04 17:24:00+01:00;30;6;heavy;48.14809372599633, -1.7559359294721106;80;Rond-point;Réseau de transit
2025-11-04 17:24:00+01:00;34;3;heavy;48.147886259789, -1.7562605398535087;80;Rond-point;Réseau de transit
2025-11-04 17:24:00+01:00;47;174;heavy;48.14987581169158, -1.7408489290818747;80;Route départementale 29;Réseau de transit
2025-11-04 17:24:00+01:00;65;126;freeFlow;48.14997984115681, -1.740897614748279;80;Route départementale 29;Réseau de transit
2025-11-04 17:24:00+01:00;49;31;freeFlow;48.14391346477466, -1.7648874369049468;50;Route départementale 29;Réseau de transit
2025-11-04 17:24:00+01:00;38;40;freeFlow;48.14400443948022, -1.7649743268060725;50;Route départementale 29;Réseau de transit
2025-11-04 17:24:00+01:00;67;45;freeFlow;48.0805116540507, -1.6103632341237846;80;Route départementale 463;Réseau structurant
2025-11-04 17:24:00+01:00;72;42;freeFlow;48.08061804757613, -1.6103361476609015;80;Route départementale 463;Réseau structurant
2025-11-04 17:24:00+01:00;70;31;freeFlow;48.08222322615139, -1.6195446777246318;80;Route départementale 463;Réseau structurant
2025-11-04 17:24:00+01:00;73;30;freeFlow;48.08231341014739, -1.6194634863447988;80;Route départementale 463;Réseau structurant
2025-11-04 17:24:00+01:00;46;1;heavy;48.15034358318046, -1.721626046636133;80;Route départementale 29;Réseau de transit
2025-11-04 17:24:00+01:00;54;1;heavy;48.1502358746898, -1.7216363529885341;80;Route départementale 29;Réseau de transit
2025-11-04 17:24:00+01:00;46;9;heavy;48.15201189963892, -1.7069724007227631;80;Route départementale 29;Réseau de transit
2025-11-04 17:24:00+01:00;31;13;heavy;48.15191622961014, -1.7068977386811959;80;Route départementale 29;Réseau de transit
2025-11-04 17:24:00+01:00;65;59;freeFlow;48.150670665817934, -1.7145307276931248;80;Route départementale 29;Réseau de transit
2025-11-04 17:24:00+01:00;47;82;heavy;48.15056567307659, -1.714496276984543;80;Route départementale 29;Réseau de transit
2025-11-04 17:24:00+01:00;49;3;freeFlow;48.15041299739313, -1.7218439796378657;50;Rond-point de Coupigné;Réseau de transit
2025-11-04 17:24:00+01:00;23;6;heavy;48.1501533528586, -1.7222161095204236;50;Rond-point de Coupigné;Réseau de transit
2025-11-04 17:24:00+01:00;58;2;freeFlow;48.15041649472961, -1.7221902048767186;50;Rond-point de Coupigné;Réseau de transit
2025-11-04 17:24:00+01:00;31;4;heavy;48.150148460074035, -1.721868214679583;50;Rond-point de Coupigné;Réseau de transit
2025-11-04 17:24:00+01:00;65;14;freeFlow;48.150326561755655, -1.724079366628063;80;Route départementale 29;Réseau de transit
2025-11-04 17:24:00+01:00;49;19;heavy;48.15021863348772, -1.7240787145142522;80;Route départementale 29;Réseau de transit
2025-11-04 17:24:00+01:00;65;25;freeFlow;48.14519579135873, -1.6985988578610982;90;Route départementale 137;Réseau de transit
2025-11-04 17:24:00+01:00;91;12;freeFlow;48.155779853198624, -1.702928911900679;90;Route départementale 137;Réseau de transit
2025-11-04 17:24:00+01:00;79;25;freeFlow;48.1496151709327, -1.6995646838502532;90;Route départementale 137;Réseau de transit
2025-11-04 17:24:00+01:00;25;7;heavy;48.153412204121096, -1.7035970307944763;50;Route départementale 29;Réseau de transit
2025-11-04 17:24:00+01:00;47;3;freeFlow;48.153492690647084, -1.7037044925119258;50;Route départementale 29;Réseau de transit
2025-11-04 17:24:00+01:00;86;13;freeFlow;48.15328828052179, -1.7011690328037843;90;Route départementale 137;Réseau de transit
2025-11-04 17:24:00+01:00;32;18;heavy;48.15409975792827, -1.7024698077797589;50;Route départementale 29;Réseau de transit
2025-11-04 17:24:00+01:00;41;14;freeFlow;48.15417925918104, -1.702578907130143;50;Route départementale 29;Réseau de transit
2025-11-04 17:24:00+01:00;14;9;congested;48.15220352807675, -1.7059475745284787;50;Rond-point du Marais;Réseau de transit
2025-11-04 17:24:00+01:00;28;6;heavy;48.15260738187207, -1.7058143342895011;50;Rond-point du Marais;Réseau de transit
2025-11-04 17:24:00+01:00;35;4;heavy;48.1524362890273, -1.7061525083080014;50;Rond-point du Marais;Réseau de transit
2025-11-04 17:24:00+01:00;18;10;heavy;48.15233057733525, -1.7055767472963645;50;Rond-point du Marais;Réseau de transit
2025-11-04 17:24:00+01:00;17;3;congested;48.15219951872585, -1.706147140792115;80;Route départementale 29;Réseau de transit
2025-11-04 17:24:00+01:00;46;1;heavy;48.1522803658298, -1.7062539937844847;80;Route départementale 29;Réseau de transit
2025-11-04 17:24:00+01:00;22;3;heavy;48.15252220675829, -1.7054500381937332;50;Route départementale 29;Réseau de transit
2025-11-04 17:24:00+01:00;37;2;freeFlow;48.15261292540589, -1.705537418421211;50;Route départementale 29;Réseau de transit
2025-11-04 17:24:00+01:00;45;11;freeFlow;48.15290680790729, -1.7048545222842098;50;Route départementale 29;Réseau de transit
2025-11-04 17:24:00+01:00;20;25;heavy;48.152816024810285, -1.7047672912171756;50;Route départementale 29;Réseau de transit
2025-11-04 17:24:00+01:00;30;7;unknown;48.118988527515555, -1.758105157536809;30;Rue de Montfort;Réseau structurant
2025-11-04 17:24:00+01:00;30;7;unknown;48.11888061473572, -1.7581080214508202;30;Rue de Montfort;Réseau structurant
2025-11-04 17:24:00+01:00;36;23;unknown;48.120932274668995, -1.7703549697080456;80;Rue de Montfort;Réseau structurant
2025-11-04 17:24:00+01:00;67;13;freeFlow;48.12082459012523, -1.7703656383268063;80;Rue de Montfort;Réseau structurant
2025-11-04 17:24:00+01:00;33;5;heavy;48.12153259743827, -1.7743601261058037;80;Rond-point;Réseau de transit
2025-11-04 17:24:00+01:00;46;4;heavy;48.12118378345071, -1.7745213162394715;80;Rond-point;Réseau de transit
2025-11-04 17:24:00+01:00;41;4;heavy;48.12142001399114, -1.7739446882672587;80;Rond-point;Réseau de transit
2025-11-04 17:24:00+01:00;37;4;heavy;48.1211053184496, -1.7740543247732574;80;Rond-point;Réseau de transit
